file	line	candidate	status	cover
apple-domains	1512	.tryrating.com	E: current ownership/use unverified; not added	
apple-domains	1513	.tteshop.com	E: current ownership/use unverified; not added	
apple-domains	1514	.tvappstore.net	E: current ownership/use unverified; not added	
apple-domains	1515	.ubnw.net	E: current ownership/use unverified; not added	
apple-domains	1516	.ukipad.com	E: current ownership/use unverified; not added	
apple-domains	1517	.unstyle.us	E: current ownership/use unverified; not added	
apple-domains	1518	.usa-beatsbydreheadphonesonsale.net	E: current ownership/use unverified; not added	
apple-domains	1519	.v-has.com	E: current ownership/use unverified; not added	
apple-domains	1520	.vertexsmb.com	A: covered	DOMAIN-SUFFIX,vertexsmb.com,DIRECT
apple-domains	1521	.vip-beats.com	E: current ownership/use unverified; not added	
apple-domains	1522	.vipbeatsbydre.com	E: current ownership/use unverified; not added	
apple-domains	1523	.vipheadphones.com	E: current ownership/use unverified; not added	
apple-domains	1524	.vipshoes2.com	E: current ownership/use unverified; not added	
apple-domains	1525	.wasdj.com	E: current ownership/use unverified; not added	
apple-domains	1526	.webkit.org	E: current ownership/use unverified; not added	
apple-domains	1527	.webkitgtk.org	E: current ownership/use unverified; not added	
apple-domains	1528	.webobjects.co.uk	E: current ownership/use unverified; not added	
apple-domains	1529	.webobjects.com	E: current ownership/use unverified; not added	
apple-domains	1530	.webobjects.de	E: current ownership/use unverified; not added	
apple-domains	1531	.webobjects.eu	E: current ownership/use unverified; not added	
apple-domains	1532	.webobjects.net	E: current ownership/use unverified; not added	
apple-domains	1533	.wholesale-exporter1.com	E: current ownership/use unverified; not added	
apple-domains	1534	.wholesalediscountpurses.com	E: current ownership/use unverified; not added	
apple-domains	1535	.wholesalefine.com	E: current ownership/use unverified; not added	
apple-domains	1536	.wholesaleonlinemart.com	E: current ownership/use unverified; not added	
apple-domains	1537	.worldcoinpay.com	E: current ownership/use unverified; not added	
apple-domains	1538	.wpewebkit.org	E: current ownership/use unverified; not added	
apple-domains	1539	.wuxiapple.com	E: current ownership/use unverified; not added	
apple-domains	1540	.wwapple.net	E: current ownership/use unverified; not added	
apple-domains	1541	.www-sms-apple.com	E: current ownership/use unverified; not added	
apple-domains	1542	.www.apple.com.edgekey.net	A: covered	DOMAIN-SUFFIX,apple.com.edgekey.net,DIRECT
apple-domains	1543	.wwwapple.com	E: current ownership/use unverified; not added	
apple-domains	1544	.wwwapple.net	E: current ownership/use unverified; not added	
apple-domains	1545	.wwwapplemusic.com	E: current ownership/use unverified; not added	
apple-domains	1546	.wwwicloud.com	E: current ownership/use unverified; not added	
apple-domains	1547	.wwwipodlounge.com	E: current ownership/use unverified; not added	
apple-domains	1548	.wwwitunes.com	E: current ownership/use unverified; not added	
apple-domains	1549	.wwwlapple.com	E: current ownership/use unverified; not added	
apple-domains	1550	.wwwmacbookair.com	E: current ownership/use unverified; not added	
apple-domains	1551	.xn--czrs0t4phtr3a.cn	E: current ownership/use unverified; not added	
apple-domains	1552	.xn--fiqs8sxootzz.cn	E: current ownership/use unverified; not added	
apple-domains	1553	.xn--fiqs8sxootzz.xn--hxt814e	E: current ownership/use unverified; not added	
apple-domains	1554	.xn--gtvq61aiijy0b.xn--hxt814e	E: current ownership/use unverified; not added	
apple-domains	1555	.xn--gtvz22d.wang	E: current ownership/use unverified; not added	
apple-domains	1556	.xn--gtvz22d.xn--hxt814e	E: current ownership/use unverified; not added	
apple-domains	1557	.xn--hxtr4rozx.xn--czr694b	E: current ownership/use unverified; not added	
apple-domains	1558	.xn--kput3imi374g.xn--hxt814e	E: current ownership/use unverified; not added	
apple-domains	1559	.xn--ohq11k7pl25iyo8a.cn	E: current ownership/use unverified; not added	
apple-domains	1560	.xn--ruq8a011kt6y.xn--hxt814e	E: current ownership/use unverified; not added	
apple-domains	1561	.yourmonsterbeats.com	E: current ownership/use unverified; not added	
apple-domains	1562	apple-events.akamaized.net	C: possible dedicated CDN; current necessity unverified; not added	
apple-domains	1563	appleworldwidedeveloper.hb-api.omtrdc.net	D: exact shared-provider tenant; current necessity unverified; not added	
apple-domains	1564	appleworldwidedeveloper.sc.omtrdc.net	D: exact shared-provider tenant; current necessity unverified; not added	
apple-domains	1565	beatselectronicsllc.tt.omtrdc.net	D: exact shared-provider tenant; current necessity unverified; not added	
apple-domains	1566	e16991.b.akamaiedge.net	C: possible dedicated CDN; current necessity unverified; not added	
apple-domains	1567	edge.apple	A: covered	DOMAIN-SUFFIX,apple,DIRECT
apple-domains	1568	icons.axm-usercontent-apple.com	A: covered	DOMAIN-SUFFIX,axm-usercontent-apple.com,DIRECT
apple-domains	1569	lookup-api.apple.com.edgekey.net	A: covered	DOMAIN-SUFFIX,apple.com.edgekey.net,DIRECT
apple-domains	1570	p-events-delivery.akamaized.net	C: possible dedicated CDN; current necessity unverified; not added	
